INDEX,X,Y,SEMA,SHAXIAN,LUOLA,DUMU,ZHENBAN,SIGN,PRE_ACTION,POST_ACTION,CMD
36896,5,369,+0,1,0,0,1,+,+11,+11,
36897,4,369,+0,1,0,0,1,+,+11,+11,
36898,3,369,+0,1,0,0,1,+,+11,+11,
36899,2,369,+0,1,0,0,1,+,+11,+11,
36900,1,369,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
36901,1,370,-0,1,0,0,1,-,+11,+11,
36902,2,370,-0,1,0,0,1,-,-11,-11,
36903,3,370,-0,1,0,0,1,-,-11,-11,
36904,4,370,-0,1,0,0,1,-,-11,-11,
36905,5,370,-0,1,0,0,1,-,-11,-11,
36906,6,370,-0,1,0,0,1,-,-11,-11,
36907,7,370,-0,1,0,0,1,-,-11,-11,
36908,8,370,-0,1,0,0,1,-,-11,-11,
36909,9,370,-0,1,0,0,1,-,-11,-11,
36910,10,370,-0,1,0,0,1,-,-11,-11,
36911,11,370,-0,1,0,0,1,-,-11,-11,
36912,12,370,-0,1,0,0,1,-,-11,-11,
36913,13,370,-0,1,0,0,1,-,-11,-11,
36914,14,370,-0,1,0,0,1,-,-11,-11,
36915,15,370,-0,1,0,0,1,-,-11,-11,
36916,16,370,-0,1,0,0,1,-,-11,-11,
36917,17,370,-0,1,0,0,1,-,-11,-11,
36918,18,370,-0,1,0,0,1,-,-11,-11,
36919,19,370,-0,1,0,0,1,-,-11,-11,
36920,20,370,-0,1,0,0,1,-,-11,-11,
36921,21,370,-0,1,0,0,1,-,-11,-11,
36922,22,370,-0,1,0,0,1,-,-11,-11,
36923,23,370,-0,1,0,0,1,-,-11,-11,
36924,24,370,-0,1,0,0,1,-,-11,-11,
36925,25,370,-0,1,0,0,1,-,-11,-11,
36926,26,370,-0,1,0,0,1,-,-11,-11,
36927,27,370,-0,1,0,0,1,-,-11,-11,
36928,28,370,-0,1,0,0,1,-,-11,-11,
36929,29,370,-0,1,0,0,1,-,-11,-11,
36930,30,370,-0,1,0,0,1,-,-11,-11,
36931,31,370,-0,1,0,0,1,-,-11,-11,
36932,32,370,-0,1,0,0,1,-,-11,-11,
36933,33,370,-0,1,0,0,1,-,-11,-11,
36934,34,370,-0,1,0,0,1,-,-11,-11,
36935,35,370,-0,1,0,0,1,-,-11,-11,
36936,36,370,-0,1,0,0,1,-,-11,-11,
36937,37,370,-0,1,0,0,1,-,-11,-11,
36938,38,370,-0,1,0,0,1,-,-11,-11,
36939,39,370,-0,1,0,0,1,-,-11,-11,
36940,40,370,-0,1,0,0,1,-,-11,-11,
36941,41,370,-0,1,0,0,1,-,-11,-11,
36942,42,370,-0,1,0,0,1,-,-11,-11,
36943,43,370,-0,1,0,0,1,-,-11,-11,
36944,44,370,-0,1,0,0,1,-,-11,-11,
36945,45,370,-0,1,0,0,1,-,-11,-11,
36946,46,370,-0,1,0,0,1,-,-11,-11,
36947,47,370,-0,1,0,0,1,-,-11,-11,
36948,48,370,-0,1,0,0,1,-,-11,-11,
36949,49,370,-0,1,0,0,1,-,-11,-11,
36950,50,370,-0,1,0,0,1,-,-11,-11,
36951,51,370,-0,1,0,0,1,-,-11,-11,
36952,52,370,-0,1,0,0,1,-,-11,-11,
36953,53,370,-0,1,0,0,1,-,-11,-11,
36954,54,370,-0,1,0,0,1,-,-11,-11,
36955,55,370,-0,1,0,0,1,-,-11,-11,
36956,56,370,-0,1,0,0,1,-,-11,-11,
36957,57,370,-0,1,0,0,1,-,-11,-11,
36958,58,370,-0,1,0,0,1,-,-11,-11,
36959,59,370,-0,1,0,0,1,-,-11,-11,
36960,60,370,-0,1,0,0,1,-,-11,-11,
36961,61,370,-0,1,0,0,1,-,-11,-11,
36962,62,370,-0,1,0,0,1,-,-11,-11,
36963,63,370,-0,1,0,0,1,-,-11,-11,
36964,64,370,-0,1,0,0,1,-,-11,-11,
36965,65,370,-0,1,0,0,1,-,-11,-11,
36966,66,370,-0,1,0,0,1,-,-11,-11,
36967,67,370,-0,1,0,0,1,-,-11,-11,
36968,68,370,-0,1,0,0,1,-,-11,-11,
36969,69,370,-0,1,0,0,1,-,-11,-11,
36970,70,370,-0,1,0,0,1,-,-11,-11,
36971,71,370,-0,1,0,0,1,-,-11,-11,
36972,72,370,-0,1,0,0,1,-,-11,-11,
36973,73,370,-0,1,0,0,1,-,-11,-11,
36974,74,370,-0,1,0,0,1,-,-11,-11,
36975,75,370,-0,1,0,0,1,-,-11,-11,
36976,76,370,-0,1,0,0,1,-,-11,-11,
36977,77,370,-0,1,0,0,1,-,-11,-11,
36978,78,370,-0,1,0,0,1,-,-11,-11,
36979,79,370,-0,1,0,0,1,-,-11,-11,
36980,80,370,-0,1,0,0,1,-,-11,-11,
36981,81,370,-0,1,0,0,1,-,-11,-11,
36982,82,370,-0,1,0,0,1,-,-11,-11,
36983,83,370,-0,1,0,0,1,-,-11,-11,
36984,84,370,-0,1,0,0,1,-,-11,-11,
36985,85,370,-0,1,0,0,1,-,-11,-11,
36986,86,370,-0,1,0,0,1,-,-11,-11,
36987,87,370,-0,1,0,0,1,-,-11,-11,
36988,88,370,-0,1,0,0,1,-,-11,-11,
36989,89,370,-0,1,0,0,1,-,-11,-11,
36990,90,370,-0,1,0,0,1,-,-11,-11,
36991,91,370,-0,1,0,0,1,-,-11,-11,
36992,92,370,-0,1,0,0,1,-,-11,-11,
36993,93,370,-0,1,0,0,1,-,-11,-11,
36994,94,370,-0,1,0,0,1,-,-11,-11,
36995,95,370,-0,1,0,0,1,-,-11,-11,
36996,96,370,-0,1,0,0,1,-,-11,-11,
36997,97,370,-0,1,0,0,1,-,-11,-11,
36998,98,370,-0,1,0,0,1,-,-11,-11,
36999,99,370,-0,1,0,0,1,-,-11,-11,
37000,100,370,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
37001,100,371,+0,1,0,0,1,+,-11,-11,
37002,99,371,+0,1,0,0,1,+,+11,+11,
37003,98,371,+0,1,0,0,1,+,+11,+11,
37004,97,371,+0,1,0,0,1,+,+11,+11,
37005,96,371,+0,1,0,0,1,+,+11,+11,
37006,95,371,+0,1,0,0,1,+,+11,+11,
37007,94,371,+0,1,0,0,1,+,+11,+11,
37008,93,371,+0,1,0,0,1,+,+11,+11,
37009,92,371,+0,1,0,0,1,+,+11,+11,
37010,91,371,+0,1,0,0,1,+,+11,+11,
37011,90,371,+0,1,0,0,1,+,+11,+11,
37012,89,371,+0,1,0,0,1,+,+11,+11,
37013,88,371,+0,1,0,0,1,+,+11,+11,
37014,87,371,+0,1,0,0,1,+,+11,+11,
37015,86,371,+0,1,0,0,1,+,+11,+11,
37016,85,371,+0,1,0,0,1,+,+11,+11,
37017,84,371,+0,1,0,0,1,+,+11,+11,
37018,83,371,+0,1,0,0,1,+,+11,+11,
37019,82,371,+0,1,0,0,1,+,+11,+11,
37020,81,371,+0,1,0,0,1,+,+11,+11,
37021,80,371,+0,1,0,0,1,+,+11,+11,
37022,79,371,+0,1,0,0,1,+,+11,+11,
37023,78,371,+0,1,0,0,1,+,+11,+11,
37024,77,371,+0,1,0,0,1,+,+11,+11,
37025,76,371,+0,1,0,0,1,+,+11,+11,
37026,75,371,+0,1,0,0,1,+,+11,+11,
37027,74,371,+0,1,0,0,1,+,+11,+11,
37028,73,371,+0,1,0,0,1,+,+11,+11,
37029,72,371,+0,1,0,0,1,+,+11,+11,
37030,71,371,+0,1,0,0,1,+,+11,+11,
37031,70,371,+0,1,0,0,1,+,+11,+11,
37032,69,371,+0,1,0,0,1,+,+11,+11,
37033,68,371,+0,1,0,0,1,+,+11,+11,
37034,67,371,+0,1,0,0,1,+,+11,+11,
37035,66,371,+0,1,0,0,1,+,+11,+11,
37036,65,371,+0,1,0,0,1,+,+11,+11,
37037,64,371,+0,1,0,0,1,+,+11,+11,
37038,63,371,+0,1,0,0,1,+,+11,+11,
37039,62,371,+0,1,0,0,1,+,+11,+11,
37040,61,371,+0,1,0,0,1,+,+11,+11,
37041,60,371,+0,1,0,0,1,+,+11,+11,
37042,59,371,+0,1,0,0,1,+,+11,+11,
37043,58,371,+0,1,0,0,1,+,+11,+11,
37044,57,371,+0,1,0,0,1,+,+11,+11,
37045,56,371,+0,1,0,0,1,+,+11,+11,
37046,55,371,+0,1,0,0,1,+,+11,+11,
37047,54,371,+0,1,0,0,1,+,+11,+11,
37048,53,371,+0,1,0,0,1,+,+11,+11,
37049,52,371,+0,1,0,0,1,+,+11,+11,
37050,51,371,+0,1,0,0,1,+,+11,+11,
37051,50,371,+0,1,0,0,1,+,+11,+11,
37052,49,371,+0,1,0,0,1,+,+11,+11,
37053,48,371,+0,1,0,0,1,+,+11,+11,
37054,47,371,+0,1,0,0,1,+,+11,+11,
37055,46,371,+0,1,0,0,1,+,+11,+11,
37056,45,371,+0,1,0,0,1,+,+11,+11,
37057,44,371,+0,1,0,0,1,+,+11,+11,
37058,43,371,+0,1,0,0,1,+,+11,+11,
37059,42,371,+0,1,0,0,1,+,+11,+11,
37060,41,371,+0,1,0,0,1,+,+11,+11,
37061,40,371,+0,1,0,0,1,+,+11,+11,
37062,39,371,+0,1,0,0,1,+,+11,+11,
37063,38,371,+0,1,0,0,1,+,+11,+11,
37064,37,371,+0,1,0,0,1,+,+11,+11,
37065,36,371,+0,1,0,0,1,+,+11,+11,
37066,35,371,+0,1,0,0,1,+,+11,+11,
37067,34,371,+0,1,0,0,1,+,+11,+11,
37068,33,371,+0,1,0,0,1,+,+11,+11,
37069,32,371,+0,1,0,0,1,+,+11,+11,
37070,31,371,+0,1,0,0,1,+,+11,+11,
37071,30,371,+0,1,0,0,1,+,+11,+11,
37072,29,371,+0,1,0,0,1,+,+11,+11,
37073,28,371,+0,1,0,0,1,+,+11,+11,
37074,27,371,+0,1,0,0,1,+,+11,+11,
37075,26,371,+0,1,0,0,1,+,+11,+11,
37076,25,371,+0,1,0,0,1,+,+11,+11,
37077,24,371,+0,1,0,0,1,+,+11,+11,
37078,23,371,+0,1,0,0,1,+,+11,+11,
37079,22,371,+0,1,0,0,1,+,+11,+11,
37080,21,371,+0,1,0,0,1,+,+11,+11,
37081,20,371,+0,1,0,0,1,+,+11,+11,
37082,19,371,+0,1,0,0,1,+,+11,+11,
37083,18,371,+0,1,0,0,1,+,+11,+11,
37084,17,371,+0,1,0,0,1,+,+11,+11,
37085,16,371,+0,1,0,0,1,+,+11,+11,
37086,15,371,+0,1,0,0,1,+,+11,+11,
37087,14,371,+0,1,0,0,1,+,+11,+11,
37088,13,371,+0,1,0,0,1,+,+11,+11,
37089,12,371,+0,1,0,0,1,+,+11,+11,
37090,11,371,+0,1,0,0,1,+,+11,+11,
37091,10,371,+0,1,0,0,1,+,+11,+11,
37092,9,371,+0,1,0,0,1,+,+11,+11,
37093,8,371,+0,1,0,0,1,+,+11,+11,
37094,7,371,+0,1,0,0,1,+,+11,+11,
37095,6,371,+0,1,0,0,1,+,+11,+11,
37096,5,371,+0,1,0,0,1,+,+11,+11,
37097,4,371,+0,1,0,0,1,+,+11,+11,
37098,3,371,+0,1,0,0,1,+,+11,+11,
37099,2,371,+0,1,0,0,1,+,+11,+11,
37100,1,371,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
37101,1,372,-0,1,0,0,1,-,+11,+11,
37102,2,372,-0,1,0,0,1,-,-11,-11,
37103,3,372,-0,1,0,0,1,-,-11,-11,
37104,4,372,-0,1,0,0,1,-,-11,-11,
37105,5,372,-0,1,0,0,1,-,-11,-11,
37106,6,372,-0,1,0,0,1,-,-11,-11,
37107,7,372,-0,1,0,0,1,-,-11,-11,
37108,8,372,-0,1,0,0,1,-,-11,-11,
37109,9,372,-0,1,0,0,1,-,-11,-11,
37110,10,372,-0,1,0,0,1,-,-11,-11,
37111,11,372,-0,1,0,0,1,-,-11,-11,
37112,12,372,-0,1,0,0,1,-,-11,-11,
37113,13,372,-0,1,0,0,1,-,-11,-11,
37114,14,372,-0,1,0,0,1,-,-11,-11,
37115,15,372,-0,1,0,0,1,-,-11,-11,
37116,16,372,-0,1,0,0,1,-,-11,-11,
37117,17,372,-0,1,0,0,1,-,-11,-11,
37118,18,372,-0,1,0,0,1,-,-11,-11,
37119,19,372,-0,1,0,0,1,-,-11,-11,
37120,20,372,-0,1,0,0,1,-,-11,-11,
37121,21,372,-0,1,0,0,1,-,-11,-11,
37122,22,372,-0,1,0,0,1,-,-11,-11,
37123,23,372,-0,1,0,0,1,-,-11,-11,
37124,24,372,-0,1,0,0,1,-,-11,-11,
37125,25,372,-0,1,0,0,1,-,-11,-11,
37126,26,372,-0,1,0,0,1,-,-11,-11,
37127,27,372,-0,1,0,0,1,-,-11,-11,
37128,28,372,-0,1,0,0,1,-,-11,-11,
37129,29,372,-0,1,0,0,1,-,-11,-11,
37130,30,372,-0,1,0,0,1,-,-11,-11,
37131,31,372,-0,1,0,0,1,-,-11,-11,
37132,32,372,-0,1,0,0,1,-,-11,-11,
37133,33,372,-0,1,0,0,1,-,-11,-11,
37134,34,372,-0,1,0,0,1,-,-11,-11,
37135,35,372,-0,1,0,0,1,-,-11,-11,
37136,36,372,-0,1,0,0,1,-,-11,-11,
37137,37,372,-0,1,0,0,1,-,-11,-11,
37138,38,372,-0,1,0,0,1,-,-11,-11,
37139,39,372,-0,1,0,0,1,-,-11,-11,
37140,40,372,-0,1,0,0,1,-,-11,-11,
37141,41,372,-0,1,0,0,1,-,-11,-11,
37142,42,372,-0,1,0,0,1,-,-11,-11,
37143,43,372,-0,1,0,0,1,-,-11,-11,
37144,44,372,-0,1,0,0,1,-,-11,-11,
37145,45,372,-0,1,0,0,1,-,-11,-11,
37146,46,372,-0,1,0,0,1,-,-11,-11,
37147,47,372,-0,1,0,0,1,-,-11,-11,
37148,48,372,-0,1,0,0,1,-,-11,-11,
37149,49,372,-0,1,0,0,1,-,-11,-11,
37150,50,372,-0,1,0,0,1,-,-11,-11,
37151,51,372,-0,1,0,0,1,-,-11,-11,
37152,52,372,-0,1,0,0,1,-,-11,-11,
37153,53,372,-0,1,0,0,1,-,-11,-11,
37154,54,372,-0,1,0,0,1,-,-11,-11,
37155,55,372,-0,1,0,0,1,-,-11,-11,
37156,56,372,-0,1,0,0,1,-,-11,-11,
37157,57,372,-0,1,0,0,1,-,-11,-11,
37158,58,372,-0,1,0,0,1,-,-11,-11,
37159,59,372,-0,1,0,0,1,-,-11,-11,
37160,60,372,-0,1,0,0,1,-,-11,-11,
37161,61,372,-0,1,0,0,1,-,-11,-11,
37162,62,372,-0,1,0,0,1,-,-11,-11,
37163,63,372,-0,1,0,0,1,-,-11,-11,
37164,64,372,-0,1,0,0,1,-,-11,-11,
37165,65,372,-0,1,0,0,1,-,-11,-11,
37166,66,372,-0,1,0,0,1,-,-11,-11,
37167,67,372,-0,1,0,0,1,-,-11,-11,
37168,68,372,-0,1,0,0,1,-,-11,-11,
37169,69,372,-0,1,0,0,1,-,-11,-11,
37170,70,372,-0,1,0,0,1,-,-11,-11,
37171,71,372,-0,1,0,0,1,-,-11,-11,
37172,72,372,-0,1,0,0,1,-,-11,-11,
37173,73,372,-0,1,0,0,1,-,-11,-11,
37174,74,372,-0,1,0,0,1,-,-11,-11,
37175,75,372,-0,1,0,0,1,-,-11,-11,
37176,76,372,-0,1,0,0,1,-,-11,-11,
37177,77,372,-0,1,0,0,1,-,-11,-11,
37178,78,372,-0,1,0,0,1,-,-11,-11,
37179,79,372,-0,1,0,0,1,-,-11,-11,
37180,80,372,-0,1,0,0,1,-,-11,-11,
37181,81,372,-0,1,0,0,1,-,-11,-11,
37182,82,372,-0,1,0,0,1,-,-11,-11,
37183,83,372,-0,1,0,0,1,-,-11,-11,
37184,84,372,-0,1,0,0,1,-,-11,-11,
37185,85,372,-0,1,0,0,1,-,-11,-11,
37186,86,372,-0,1,0,0,1,-,-11,-11,
37187,87,372,-0,1,0,0,1,-,-11,-11,
37188,88,372,-0,1,0,0,1,-,-11,-11,
37189,89,372,-0,1,0,0,1,-,-11,-11,
37190,90,372,-0,1,0,0,1,-,-11,-11,
37191,91,372,-0,1,0,0,1,-,-11,-11,
37192,92,372,-0,1,0,0,1,-,-11,-11,
37193,93,372,-0,1,0,0,1,-,-11,-11,
37194,94,372,-0,1,0,0,1,-,-11,-11,
37195,95,372,-0,1,0,0,1,-,-11,-11,
37196,96,372,-0,1,0,0,1,-,-11,-11,
37197,97,372,-0,1,0,0,1,-,-11,-11,
37198,98,372,-0,1,0,0,1,-,-11,-11,
37199,99,372,-0,1,0,0,1,-,-11,-11,
37200,100,372,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
37201,100,373,+0,1,0,0,1,+,-11,-11,
37202,99,373,+0,1,0,0,1,+,+11,+11,
37203,98,373,+0,1,0,0,1,+,+11,+11,
37204,97,373,+0,1,0,0,1,+,+11,+11,
37205,96,373,+0,1,0,0,1,+,+11,+11,
37206,95,373,+0,1,0,0,1,+,+11,+11,
37207,94,373,+0,1,0,0,1,+,+11,+11,
37208,93,373,+0,1,0,0,1,+,+11,+11,
37209,92,373,+0,1,0,0,1,+,+11,+11,
37210,91,373,+0,1,0,0,1,+,+11,+11,
37211,90,373,+0,1,0,0,1,+,+11,+11,
37212,89,373,+0,1,0,0,1,+,+11,+11,
37213,88,373,+0,1,0,0,1,+,+11,+11,
37214,87,373,+0,1,0,0,1,+,+11,+11,
37215,86,373,+0,1,0,0,1,+,+11,+11,
37216,85,373,+0,1,0,0,1,+,+11,+11,
37217,84,373,+0,1,0,0,1,+,+11,+11,
37218,83,373,+0,1,0,0,1,+,+11,+11,
37219,82,373,+0,1,0,0,1,+,+11,+11,
37220,81,373,+0,1,0,0,1,+,+11,+11,
37221,80,373,+0,1,0,0,1,+,+11,+11,
37222,79,373,+0,1,0,0,1,+,+11,+11,
37223,78,373,+0,1,0,0,1,+,+11,+11,
37224,77,373,+0,1,0,0,1,+,+11,+11,
37225,76,373,+0,1,0,0,1,+,+11,+11,
37226,75,373,+0,1,0,0,1,+,+11,+11,
37227,74,373,+0,1,0,0,1,+,+11,+11,
37228,73,373,+0,1,0,0,1,+,+11,+11,
37229,72,373,+0,1,0,0,1,+,+11,+11,
37230,71,373,+0,1,0,0,1,+,+11,+11,
37231,70,373,+0,1,0,0,1,+,+11,+11,
37232,69,373,+0,1,0,0,1,+,+11,+11,
37233,68,373,+0,1,0,0,1,+,+11,+11,
37234,67,373,+0,1,0,0,1,+,+11,+11,
37235,66,373,+0,1,0,0,1,+,+11,+11,
37236,65,373,+0,1,0,0,1,+,+11,+11,
37237,64,373,+0,1,0,0,1,+,+11,+11,
37238,63,373,+0,1,0,0,1,+,+11,+11,
37239,62,373,+0,1,0,0,1,+,+11,+11,
37240,61,373,+0,1,0,0,1,+,+11,+11,
37241,60,373,+0,1,0,0,1,+,+11,+11,
37242,59,373,+0,1,0,0,1,+,+11,+11,
37243,58,373,+0,1,0,0,1,+,+11,+11,
37244,57,373,+0,1,0,0,1,+,+11,+11,
37245,56,373,+0,1,0,0,1,+,+11,+11,
37246,55,373,+0,1,0,0,1,+,+11,+11,
37247,54,373,+0,1,0,0,1,+,+11,+11,
37248,53,373,+0,1,0,0,1,+,+11,+11,
37249,52,373,+0,1,0,0,1,+,+11,+11,
37250,51,373,+0,1,0,0,1,+,+11,+11,
37251,50,373,+0,1,0,0,1,+,+11,+11,
37252,49,373,+0,1,0,0,1,+,+11,+11,
37253,48,373,+0,1,0,0,1,+,+11,+11,
37254,47,373,+0,1,0,0,1,+,+11,+11,
37255,46,373,+0,1,0,0,1,+,+11,+11,
37256,45,373,+0,1,0,0,1,+,+11,+11,
37257,44,373,+0,1,0,0,1,+,+11,+11,
37258,43,373,+0,1,0,0,1,+,+11,+11,
37259,42,373,+0,1,0,0,1,+,+11,+11,
37260,41,373,+0,1,0,0,1,+,+11,+11,
37261,40,373,+0,1,0,0,1,+,+11,+11,
37262,39,373,+0,1,0,0,1,+,+11,+11,
37263,38,373,+0,1,0,0,1,+,+11,+11,
37264,37,373,+0,1,0,0,1,+,+11,+11,
37265,36,373,+0,1,0,0,1,+,+11,+11,
37266,35,373,+0,1,0,0,1,+,+11,+11,
37267,34,373,+0,1,0,0,1,+,+11,+11,
37268,33,373,+0,1,0,0,1,+,+11,+11,
37269,32,373,+0,1,0,0,1,+,+11,+11,
37270,31,373,+0,1,0,0,1,+,+11,+11,
37271,30,373,+0,1,0,0,1,+,+11,+11,
37272,29,373,+0,1,0,0,1,+,+11,+11,
37273,28,373,+0,1,0,0,1,+,+11,+11,
37274,27,373,+0,1,0,0,1,+,+11,+11,
37275,26,373,+0,1,0,0,1,+,+11,+11,
37276,25,373,+0,1,0,0,1,+,+11,+11,
37277,24,373,+0,1,0,0,1,+,+11,+11,
37278,23,373,+0,1,0,0,1,+,+11,+11,
37279,22,373,+0,1,0,0,1,+,+11,+11,
37280,21,373,+0,1,0,0,1,+,+11,+11,
37281,20,373,+0,1,0,0,1,+,+11,+11,
37282,19,373,+0,1,0,0,1,+,+11,+11,
37283,18,373,+0,1,0,0,1,+,+11,+11,
37284,17,373,+0,1,0,0,1,+,+11,+11,
37285,16,373,+0,1,0,0,1,+,+11,+11,
37286,15,373,+0,1,0,0,1,+,+11,+11,
37287,14,373,+0,1,0,0,1,+,+11,+11,
37288,13,373,+0,1,0,0,1,+,+11,+11,
37289,12,373,+0,1,0,0,1,+,+11,+11,
37290,11,373,+0,1,0,0,1,+,+11,+11,
37291,10,373,+0,1,0,0,1,+,+11,+11,
37292,9,373,+0,1,0,0,1,+,+11,+11,
37293,8,373,+0,1,0,0,1,+,+11,+11,
37294,7,373,+0,1,0,0,1,+,+11,+11,
37295,6,373,+0,1,0,0,1,+,+11,+11,
37296,5,373,+0,1,0,0,1,+,+11,+11,
37297,4,373,+0,1,0,0,1,+,+11,+11,
37298,3,373,+0,1,0,0,1,+,+11,+11,
37299,2,373,+0,1,0,0,1,+,+11,+11,
37300,1,373,+0,1,0,0,1,+,+11,+11,
,,,,+11,0,,,+,,,line_switch
37301,1,374,-0,1,0,0,1,-,+11,+11,
37302,2,374,-0,1,0,0,1,-,-11,-11,
37303,3,374,-0,1,0,0,1,-,-11,-11,
37304,4,374,-0,1,0,0,1,-,-11,-11,
37305,5,374,-0,1,0,0,1,-,-11,-11,
37306,6,374,-0,1,0,0,1,-,-11,-11,
37307,7,374,-0,1,0,0,1,-,-11,-11,
37308,8,374,-0,1,0,0,1,-,-11,-11,
37309,9,374,-0,1,0,0,1,-,-11,-11,
37310,10,374,-0,1,0,0,1,-,-11,-11,
37311,11,374,-0,1,0,0,1,-,-11,-11,
37312,12,374,-0,1,0,0,1,-,-11,-11,
37313,13,374,-0,1,0,0,1,-,-11,-11,
37314,14,374,-0,1,0,0,1,-,-11,-11,
37315,15,374,-0,1,0,0,1,-,-11,-11,
37316,16,374,-0,1,0,0,1,-,-11,-11,
37317,17,374,-0,1,0,0,1,-,-11,-11,
37318,18,374,-0,1,0,0,1,-,-11,-11,
37319,19,374,-0,1,0,0,1,-,-11,-11,
37320,20,374,-0,1,0,0,1,-,-11,-11,
37321,21,374,-0,1,0,0,1,-,-11,-11,
37322,22,374,-0,1,0,0,1,-,-11,-11,
37323,23,374,-0,1,0,0,1,-,-11,-11,
37324,24,374,-0,1,0,0,1,-,-11,-11,
37325,25,374,-0,1,0,0,1,-,-11,-11,
37326,26,374,-0,1,0,0,1,-,-11,-11,
37327,27,374,-0,1,0,0,1,-,-11,-11,
37328,28,374,-0,1,0,0,1,-,-11,-11,
37329,29,374,-0,1,0,0,1,-,-11,-11,
37330,30,374,-0,1,0,0,1,-,-11,-11,
37331,31,374,-0,1,0,0,1,-,-11,-11,
37332,32,374,-0,1,0,0,1,-,-11,-11,
37333,33,374,-0,1,0,0,1,-,-11,-11,
37334,34,374,-0,1,0,0,1,-,-11,-11,
37335,35,374,-0,1,0,0,1,-,-11,-11,
37336,36,374,-0,1,0,0,1,-,-11,-11,
37337,37,374,-0,1,0,0,1,-,-11,-11,
37338,38,374,-0,1,0,0,1,-,-11,-11,
37339,39,374,-0,1,0,0,1,-,-11,-11,
37340,40,374,-0,1,0,0,1,-,-11,-11,
37341,41,374,-0,1,0,0,1,-,-11,-11,
37342,42,374,-0,1,0,0,1,-,-11,-11,
37343,43,374,-0,1,0,0,1,-,-11,-11,
37344,44,374,-0,1,0,0,1,-,-11,-11,
37345,45,374,-0,1,0,0,1,-,-11,-11,
37346,46,374,-0,1,0,0,1,-,-11,-11,
37347,47,374,-0,1,0,0,1,-,-11,-11,
37348,48,374,-0,1,0,0,1,-,-11,-11,
37349,49,374,-0,1,0,0,1,-,-11,-11,
37350,50,374,-0,1,0,0,1,-,-11,-11,
37351,51,374,-0,1,0,0,1,-,-11,-11,
37352,52,374,-0,1,0,0,1,-,-11,-11,
37353,53,374,-0,1,0,0,1,-,-11,-11,
37354,54,374,-0,1,0,0,1,-,-11,-11,
37355,55,374,-0,1,0,0,1,-,-11,-11,
37356,56,374,-0,1,0,0,1,-,-11,-11,
37357,57,374,-0,1,0,0,1,-,-11,-11,
37358,58,374,-0,1,0,0,1,-,-11,-11,
37359,59,374,-0,1,0,0,1,-,-11,-11,
37360,60,374,-0,1,0,0,1,-,-11,-11,
37361,61,374,-0,1,0,0,1,-,-11,-11,
37362,62,374,-0,1,0,0,1,-,-11,-11,
37363,63,374,-0,1,0,0,1,-,-11,-11,
37364,64,374,-0,1,0,0,1,-,-11,-11,
37365,65,374,-0,1,0,0,1,-,-11,-11,
37366,66,374,-0,1,0,0,1,-,-11,-11,
37367,67,374,-0,1,0,0,1,-,-11,-11,
37368,68,374,-0,1,0,0,1,-,-11,-11,
37369,69,374,-0,1,0,0,1,-,-11,-11,
37370,70,374,-0,1,0,0,1,-,-11,-11,
37371,71,374,-0,1,0,0,1,-,-11,-11,
37372,72,374,-0,1,0,0,1,-,-11,-11,
37373,73,374,-0,1,0,0,1,-,-11,-11,
37374,74,374,-0,1,0,0,1,-,-11,-11,
37375,75,374,-0,1,0,0,1,-,-11,-11,
37376,76,374,-0,1,0,0,1,-,-11,-11,
37377,77,374,-0,1,0,0,1,-,-11,-11,
37378,78,374,-0,1,0,0,1,-,-11,-11,
37379,79,374,-0,1,0,0,1,-,-11,-11,
37380,80,374,-0,1,0,0,1,-,-11,-11,
37381,81,374,-0,1,0,0,1,-,-11,-11,
37382,82,374,-0,1,0,0,1,-,-11,-11,
37383,83,374,-0,1,0,0,1,-,-11,-11,
37384,84,374,-0,1,0,0,1,-,-11,-11,
37385,85,374,-0,1,0,0,1,-,-11,-11,
37386,86,374,-0,1,0,0,1,-,-11,-11,
37387,87,374,-0,1,0,0,1,-,-11,-11,
37388,88,374,-0,1,0,0,1,-,-11,-11,
37389,89,374,-0,1,0,0,1,-,-11,-11,
37390,90,374,-0,1,0,0,1,-,-11,-11,
37391,91,374,-0,1,0,0,1,-,-11,-11,
37392,92,374,-0,1,0,0,1,-,-11,-11,
37393,93,374,-0,1,0,0,1,-,-11,-11,
37394,94,374,-0,1,0,0,1,-,-11,-11,
37395,95,374,-0,1,0,0,1,-,-11,-11,
37396,96,374,-0,1,0,0,1,-,-11,-11,
37397,97,374,-0,1,0,0,1,-,-11,-11,
37398,98,374,-0,1,0,0,1,-,-11,-11,
37399,99,374,-0,1,0,0,1,-,-11,-11,
37400,100,374,-0,1,0,0,1,-,-11,-11,
,,,,-11,0,,,-,,,line_switch
37401,100,375,+0,1,0,0,1,+,-11,-11,
37402,99,375,+0,1,0,0,1,+,+11,+11,
37403,98,375,+0,1,0,0,1,+,+11,+11,
37404,97,375,+0,1,0,0,1,+,+11,+11,
37405,96,375,+0,1,0,0,1,+,+11,+11,
37406,95,375,+0,1,0,0,1,+,+11,+11,
